statement,label
"If O is false and C is false, then O or C is true",0
"If J is false and C is true, then J or C is true",1
"If N is false and R is false, then N or R is true",0
"If G is true and A is true, then G or A is true",1
"If T is false and J is true, then T or J is true",1
"If H is false and J is false, then H or J is true",0
"If J is false and Z is false, then J or Z is true",0
"If J is false and W is true, then J or W is true",1
"If O is true and G is true, then O or G is true",1
"If Z is true and P is true, then Z or P is true",1
"If E is true and U is false, then E or U is true",1
"If Z is true and B is false, then Z or B is true",1
"If O is false and Y is true, then O or Y is true",1
"If M is false and I is true, then M or I is true",1
"If L is true and Y is false, then L or Y is true",1
"If K is false and R is false, then K or R is true",0
"If V is true and S is false, then V or S is true",1
"If R is false and L is true, then R or L is true",1
"If S is true and L is false, then S or L is true",1
"If Z is false and F is true, then Z or F is true",1
"If O is true and Q is false, then O or Q is true",1
"If E is true and X is true, then E or X is true",1
"If F is true and N is false, then F or N is true",1
"If H is false and O is true, then H or O is true",1
"If B is true and G is true, then B or G is true",1
"If A is false and L is false, then A or L is true",0
"If J is false and U is true, then J or U is true",1
"If K is true and N is true, then K or N is true",1
"If B is false and S is true, then B or S is true",1
"If C is true and F is false, then C or F is true",1
"If Q is false and M is true, then Q or M is true",1
"If E is false and Q is false, then E or Q is true",0
"If M is true and I is true, then M or I is true",1
"If L is true and X is true, then L or X is true",1
"If Q is true and E is false, then Q or E is true",1
"If X is true and Z is true, then X or Z is true",1
"If V is true and H is true, then V or H is true",1
"If J is true and W is true, then J or W is true",1
"If W is false and K is false, then W or K is true",0
"If K is true and Y is true, then K or Y is true",1
"If Z is false and F is true, then Z or F is true",1
"If R is true and A is false, then R or A is true",1
"If T is true and Y is true, then T or Y is true",1
"If H is true and D is false, then H or D is true",1
"If M is false and N is true, then M or N is true",1
"If B is true and C is true, then B or C is true",1
"If A is false and O is false, then A or O is true",0
"If E is true and I is true, then E or I is true",1
"If N is false and X is true, then N or X is true",1
"If T is false and X is true, then T or X is true",1
"If D is true and L is false, then D or L is true",1
"If G is true and Q is false, then G or Q is true",1
"If K is false and A is true, then K or A is true",1
"If S is true and D is true, then S or D is true",1
"If Q is true and I is true, then Q or I is true",1
"If A is false and Y is false, then A or Y is true",0
"If Y is false and X is false, then Y or X is true",0
"If L is true and C is true, then L or C is true",1
"If F is true and X is true, then F or X is true",1
"If C is false and U is true, then C or U is true",1
"If B is true and X is false, then B or X is true",1
"If R is false and P is false, then R or P is true",0
"If V is false and B is false, then V or B is true",0
"If M is true and A is true, then M or A is true",1
"If V is true and I is true, then V or I is true",1
"If Z is true and K is true, then Z or K is true",1
"If L is true and N is false, then L or N is true",1
"If K is true and O is false, then K or O is true",1
"If Z is false and Y is true, then Z or Y is true",1
"If H is true and B is false, then H or B is true",1
"If I is true and L is false, then I or L is true",1
"If W is true and C is true, then W or C is true",1
"If J is true and B is true, then J or B is true",1
"If H is true and L is false, then H or L is true",1
"If R is true and P is false, then R or P is true",1
"If L is false and F is false, then L or F is true",0
"If Z is false and K is true, then Z or K is true",1
"If J is false and M is true, then J or M is true",1
"If E is false and P is false, then E or P is true",0
"If I is true and L is false, then I or L is true",1
"If B is true and I is false, then B or I is true",1
"If U is false and J is true, then U or J is true",1
"If A is true and W is true, then A or W is true",1
"If Z is true and H is true, then Z or H is true",1
"If V is true and Q is true, then V or Q is true",1
"If X is true and J is true, then X or J is true",1
"If X is true and S is false, then X or S is true",1
"If H is true and R is false, then H or R is true",1
"If E is false and L is true, then E or L is true",1
"If L is false and Q is false, then L or Q is true",0
"If B is false and R is false, then B or R is true",0
"If I is true and U is false, then I or U is true",1
"If P is true and N is true, then P or N is true",1
"If M is true and A is false, then M or A is true",1
"If R is false and T is false, then R or T is true",0
"If C is true and X is false, then C or X is true",1
"If J is true and H is true, then J or H is true",1
"If Q is false and C is false, then Q or C is true",0
"If U is true and V is false, then U or V is true",1
"If H is true and X is true, then H or X is true",1
"If B is false and N is true, then B or N is true",1
"If Z is true and F is true, then Z or F is true",1
"If I is true and T is false, then I or T is true",1
"If Z is false and A is false, then Z or A is true",0
"If A is true and K is false, then A or K is true",1
"If M is false and X is false, then M or X is true",0
"If P is false and B is false, then P or B is true",0
"If D is true and U is false, then D or U is true",1
"If L is true and N is false, then L or N is true",1
"If X is false and N is true, then X or N is true",1
"If K is true and Y is true, then K or Y is true",1
"If L is false and X is true, then L or X is true",1
"If R is false and J is false, then R or J is true",0
"If A is false and U is true, then A or U is true",1
"If B is true and X is false, then B or X is true",1
"If N is true and E is false, then N or E is true",1
"If M is true and U is false, then M or U is true",1
"If T is false and X is false, then T or X is true",0
"If J is false and Z is false, then J or Z is true",0
"If Q is false and U is false, then Q or U is true",0
"If Q is true and V is true, then Q or V is true",1
"If L is false and W is true, then L or W is true",1
"If W is false and E is true, then W or E is true",1
"If K is false and S is true, then K or S is true",1
"If G is false and C is false, then G or C is true",0
"If T is true and O is true, then T or O is true",1
"If R is true and V is true, then R or V is true",1
"If Q is true and A is true, then Q or A is true",1
"If B is true and C is true, then B or C is true",1
"If O is false and R is false, then O or R is true",0
"If H is false and S is false, then H or S is true",0
"If M is true and J is true, then M or J is true",1
"If B is true and E is true, then B or E is true",1
"If B is true and G is false, then B or G is true",1
"If N is false and B is false, then N or B is true",0
"If A is true and B is true, then A or B is true",1
"If L is false and E is false, then L or E is true",0
"If V is true and A is true, then V or A is true",1
"If H is false and Q is true, then H or Q is true",1
"If T is false and K is false, then T or K is true",0
"If L is false and M is true, then L or M is true",1
"If N is true and E is true, then N or E is true",1
"If A is true and N is false, then A or N is true",1
"If L is false and E is true, then L or E is true",1
"If L is true and I is false, then L or I is true",1
"If H is false and O is true, then H or O is true",1
"If F is false and T is true, then F or T is true",1
"If K is true and E is true, then K or E is true",1
"If H is true and O is false, then H or O is true",1
"If E is true and R is false, then E or R is true",1
"If D is true and U is false, then D or U is true",1
"If O is false and A is false, then O or A is true",0
"If R is true and W is true, then R or W is true",1
"If K is false and H is false, then K or H is true",0
"If Z is true and W is true, then Z or W is true",1
"If E is true and F is false, then E or F is true",1
"If Z is true and E is false, then Z or E is true",1
"If X is false and S is false, then X or S is true",0
"If K is false and D is true, then K or D is true",1
"If X is true and Y is true, then X or Y is true",1
"If Q is true and U is false, then Q or U is true",1
"If F is true and K is false, then F or K is true",1
"If R is true and G is false, then R or G is true",1
"If P is false and D is true, then P or D is true",1
"If U is true and A is true, then U or A is true",1
"If H is false and B is true, then H or B is true",1
"If X is true and R is true, then X or R is true",1
"If B is true and T is true, then B or T is true",1
"If A is true and V is false, then A or V is true",1
"If J is false and Y is true, then J or Y is true",1
"If J is false and Y is true, then J or Y is true",1
"If K is true and P is true, then K or P is true",1
"If B is false and K is false, then B or K is true",0
"If R is true and D is false, then R or D is true",1
"If J is false and H is true, then J or H is true",1
"If D is false and J is true, then D or J is true",1
"If B is false and T is false, then B or T is true",0
"If K is true and V is false, then K or V is true",1
"If C is false and T is true, then C or T is true",1
"If D is true and N is true, then D or N is true",1
"If U is false and B is true, then U or B is true",1
"If W is false and J is true, then W or J is true",1
"If I is false and L is false, then I or L is true",0
"If K is true and A is true, then K or A is true",1
"If M is true and X is true, then M or X is true",1
"If A is true and R is false, then A or R is true",1
"If D is false and X is false, then D or X is true",0
"If E is false and F is false, then E or F is true",0
"If R is true and Q is true, then R or Q is true",1
"If F is false and M is false, then F or M is true",0
"If D is false and E is true, then D or E is true",1
"If U is true and S is true, then U or S is true",1
"If W is false and V is true, then W or V is true",1
"If K is true and R is false, then K or R is true",1
"If Z is true and S is false, then Z or S is true",1
"If B is false and M is false, then B or M is true",0
"If G is false and L is true, then G or L is true",1
"If L is true and F is true, then L or F is true",1
"If P is false and W is true, then P or W is true",1
"If R is false and N is false, then R or N is true",0
"If Z is true and Y is false, then Z or Y is true",1
"If X is true and T is true, then X or T is true",1
"If R is true and H is true, then R or H is true",1
"If U is false and C is true, then U or C is true",1
"If H is true and S is false, then H or S is true",1
"If D is true and S is false, then D or S is true",1
"If U is true and C is false, then U or C is true",1
"If P is true and E is true, then P or E is true",1
"If X is true and U is false, then X or U is true",1
"If B is false and T is false, then B or T is true",0
"If N is false and H is true, then N or H is true",1
"If T is false and A is true, then T or A is true",1
"If G is true and T is false, then G or T is true",1
"If H is true and J is true, then H or J is true",1
"If L is false and K is false, then L or K is true",0
"If O is false and X is false, then O or X is true",0
"If A is true and E is true, then A or E is true",1
"If Z is true and T is true, then Z or T is true",1
"If J is false and X is false, then J or X is true",0
"If G is false and E is false, then G or E is true",0
"If J is true and Q is true, then J or Q is true",1
"If G is true and P is false, then G or P is true",1
"If Q is true and Z is true, then Q or Z is true",1
"If R is true and I is false, then R or I is true",1
"If C is false and L is true, then C or L is true",1
"If Z is true and G is false, then Z or G is true",1
"If W is true and I is true, then W or I is true",1
"If G is false and U is false, then G or U is true",0
"If N is true and M is false, then N or M is true",1
"If O is false and Y is false, then O or Y is true",0
"If U is false and I is true, then U or I is true",1
"If P is true and L is false, then P or L is true",1
"If I is false and Q is true, then I or Q is true",1
"If D is false and Y is true, then D or Y is true",1
"If P is false and V is false, then P or V is true",0
"If P is false and B is false, then P or B is true",0
"If C is false and R is false, then C or R is true",0
"If D is false and X is false, then D or X is true",0
"If Y is true and S is false, then Y or S is true",1
"If O is false and Q is true, then O or Q is true",1
"If R is false and W is false, then R or W is true",0
"If M is false and L is true, then M or L is true",1
"If L is true and J is false, then L or J is true",1
"If T is true and Z is true, then T or Z is true",1
"If K is false and Z is true, then K or Z is true",1
"If I is false and S is false, then I or S is true",0
"If G is false and D is true, then G or D is true",1
"If W is false and I is false, then W or I is true",0
"If K is false and F is false, then K or F is true",0
"If W is true and Z is false, then W or Z is true",1
"If G is false and K is true, then G or K is true",1
"If C is true and H is true, then C or H is true",1
"If C is false and G is true, then C or G is true",1
"If S is true and H is true, then S or H is true",1
"If G is false and D is true, then G or D is true",1
"If W is true and J is true, then W or J is true",1
"If O is true and M is true, then O or M is true",1
"If F is false and O is false, then F or O is true",0
"If Z is true and R is false, then Z or R is true",1
"If N is false and F is false, then N or F is true",0
"If S is true and H is true, then S or H is true",1
"If Y is true and T is true, then Y or T is true",1
"If M is true and X is true, then M or X is true",1
"If B is true and A is true, then B or A is true",1
"If H is true and K is false, then H or K is true",1
"If E is false and W is false, then E or W is true",0
"If T is false and U is false, then T or U is true",0
"If P is false and U is false, then P or U is true",0
"If R is true and D is false, then R or D is true",1
"If I is false and E is true, then I or E is true",1
"If W is false and I is false, then W or I is true",0
"If L is true and M is true, then L or M is true",1
"If J is true and E is true, then J or E is true",1
"If Y is false and T is true, then Y or T is true",1
"If E is true and O is false, then E or O is true",1
"If L is true and C is false, then L or C is true",1
"If A is true and R is true, then A or R is true",1
"If Y is true and J is false, then Y or J is true",1
"If S is false and N is true, then S or N is true",1
"If N is true and G is true, then N or G is true",1
"If S is true and O is false, then S or O is true",1
"If H is true and X is true, then H or X is true",1
"If C is false and U is true, then C or U is true",1
"If E is true and A is true, then E or A is true",1
"If N is true and H is true, then N or H is true",1
"If R is true and X is false, then R or X is true",1
"If M is false and V is false, then M or V is true",0
"If J is true and K is true, then J or K is true",1
"If S is true and M is true, then S or M is true",1
"If Q is false and D is false, then Q or D is true",0
"If P is false and M is false, then P or M is true",0
"If E is false and V is true, then E or V is true",1
"If C is false and U is false, then C or U is true",0
"If M is false and V is true, then M or V is true",1
"If Z is true and J is true, then Z or J is true",1
"If Q is false and T is false, then Q or T is true",0
"If G is true and R is false, then G or R is true",1
"If Z is true and T is true, then Z or T is true",1
"If R is false and T is true, then R or T is true",1
"If U is true and L is false, then U or L is true",1
"If I is false and A is false, then I or A is true",0
"If Z is true and Q is false, then Z or Q is true",1
"If C is false and A is true, then C or A is true",1
"If H is true and G is true, then H or G is true",1
"If E is true and Z is false, then E or Z is true",1
"If K is true and Q is false, then K or Q is true",1
"If Y is true and S is true, then Y or S is true",1
"If P is false and O is true, then P or O is true",1
"If Z is false and O is true, then Z or O is true",1
"If F is true and Q is false, then F or Q is true",1
"If Z is true and O is false, then Z or O is true",1
"If F is false and Y is false, then F or Y is true",0
"If J is false and S is true, then J or S is true",1
"If U is false and T is true, then U or T is true",1
"If I is false and L is false, then I or L is true",0
"If A is true and X is false, then A or X is true",1
"If T is false and O is false, then T or O is true",0
"If G is true and L is true, then G or L is true",1
"If B is false and M is false, then B or M is true",0
"If F is true and V is true, then F or V is true",1
"If G is false and N is true, then G or N is true",1
"If E is false and H is false, then E or H is true",0
"If B is false and M is false, then B or M is true",0
"If W is false and A is true, then W or A is true",1
"If K is true and E is true, then K or E is true",1
"If N is true and U is false, then N or U is true",1
"If M is false and J is false, then M or J is true",0
"If M is false and L is true, then M or L is true",1
"If M is true and L is false, then M or L is true",1
"If T is true and S is false, then T or S is true",1
"If M is false and A is false, then M or A is true",0
"If J is false and N is false, then J or N is true",0
"If T is true and B is false, then T or B is true",1
"If C is true and U is false, then C or U is true",1
"If J is true and N is false, then J or N is true",1
"If P is false and G is false, then P or G is true",0
"If W is true and I is false, then W or I is true",1
"If D is false and P is false, then D or P is true",0
"If Y is true and P is true, then Y or P is true",1
"If A is false and I is true, then A or I is true",1
"If H is false and X is false, then H or X is true",0
"If M is false and U is true, then M or U is true",1
"If Y is false and J is true, then Y or J is true",1
"If X is false and K is false, then X or K is true",0
"If L is false and M is true, then L or M is true",1
"If R is false and H is false, then R or H is true",0
"If C is true and E is false, then C or E is true",1
"If L is true and S is false, then L or S is true",1
"If Q is false and X is false, then Q or X is true",0
"If B is true and O is false, then B or O is true",1
"If E is false and V is false, then E or V is true",0
"If X is true and P is false, then X or P is true",1
"If Q is true and C is false, then Q or C is true",1
"If L is false and J is true, then L or J is true",1
"If H is false and U is false, then H or U is true",0
"If L is true and P is false, then L or P is true",1
"If X is false and O is false, then X or O is true",0
"If F is true and V is false, then F or V is true",1
"If Y is false and B is false, then Y or B is true",0
"If E is true and B is true, then E or B is true",1
"If L is false and P is false, then L or P is true",0
"If Y is true and L is true, then Y or L is true",1
"If J is true and A is true, then J or A is true",1
"If D is false and K is true, then D or K is true",1
"If C is true and H is false, then C or H is true",1
"If H is false and Y is true, then H or Y is true",1
"If E is false and N is false, then E or N is true",0
"If F is false and N is true, then F or N is true",1
"If D is false and Q is true, then D or Q is true",1
"If Y is false and G is true, then Y or G is true",1
"If T is true and Z is true, then T or Z is true",1
"If O is false and W is false, then O or W is true",0
"If M is true and V is true, then M or V is true",1
"If L is false and J is false, then L or J is true",0
"If L is false and A is false, then L or A is true",0
"If O is true and S is false, then O or S is true",1
"If B is false and L is false, then B or L is true",0
"If B is false and S is true, then B or S is true",1
"If B is false and J is false, then B or J is true",0
"If P is true and K is false, then P or K is true",1
"If Z is true and B is true, then Z or B is true",1
"If Z is false and D is false, then Z or D is true",0
"If W is true and Z is false, then W or Z is true",1
"If V is false and G is false, then V or G is true",0
"If V is true and Y is false, then V or Y is true",1
"If B is false and D is true, then B or D is true",1
"If O is true and W is false, then O or W is true",1
"If E is true and F is false, then E or F is true",1
"If J is true and N is false, then J or N is true",1
"If F is true and C is true, then F or C is true",1
"If L is true and F is false, then L or F is true",1
"If N is false and G is true, then N or G is true",1
"If C is false and Q is true, then C or Q is true",1
"If G is false and C is true, then G or C is true",1
"If K is false and O is false, then K or O is true",0
"If B is false and P is true, then B or P is true",1
"If F is false and E is true, then F or E is true",1
"If M is false and H is false, then M or H is true",0
"If T is true and V is true, then T or V is true",1
"If F is false and D is false, then F or D is true",0
"If N is true and V is false, then N or V is true",1
"If L is false and V is true, then L or V is true",1
"If D is false and T is false, then D or T is true",0
"If R is false and U is true, then R or U is true",1
"If P is false and F is true, then P or F is true",1
"If H is false and F is false, then H or F is true",0
"If A is true and Y is false, then A or Y is true",1
"If I is false and J is false, then I or J is true",0
"If Z is true and V is true, then Z or V is true",1
"If K is true and C is false, then K or C is true",1
"If Q is false and F is false, then Q or F is true",0
"If B is true and A is false, then B or A is true",1
"If X is true and B is true, then X or B is true",1
"If M is false and S is true, then M or S is true",1
"If M is false and D is true, then M or D is true",1
"If Q is false and R is false, then Q or R is true",0
"If T is true and I is false, then T or I is true",1
"If J is true and X is true, then J or X is true",1
"If H is true and I is false, then H or I is true",1
"If C is false and X is false, then C or X is true",0
"If G is true and H is true, then G or H is true",1
"If N is true and J is true, then N or J is true",1
"If A is false and Z is true, then A or Z is true",1
"If G is true and K is false, then G or K is true",1
"If F is true and T is false, then F or T is true",1
"If U is true and R is false, then U or R is true",1
"If C is false and D is false, then C or D is true",0
"If A is true and D is false, then A or D is true",1
"If M is false and S is false, then M or S is true",0
"If Q is true and S is false, then Q or S is true",1
"If G is true and A is false, then G or A is true",1
"If W is true and C is false, then W or C is true",1
"If I is true and P is true, then I or P is true",1
"If H is true and V is true, then H or V is true",1
"If A is true and F is true, then A or F is true",1
"If U is true and V is false, then U or V is true",1
"If P is true and Z is false, then P or Z is true",1
"If A is false and H is true, then A or H is true",1
"If O is false and Z is false, then O or Z is true",0
"If K is false and G is true, then K or G is true",1
"If Q is false and Y is true, then Q or Y is true",1
"If U is true and D is false, then U or D is true",1
"If O is false and X is true, then O or X is true",1
"If D is true and I is false, then D or I is true",1
"If C is true and K is true, then C or K is true",1
"If J is true and W is false, then J or W is true",1
"If W is false and T is true, then W or T is true",1
"If W is true and K is false, then W or K is true",1
"If I is true and L is true, then I or L is true",1
"If H is true and D is true, then H or D is true",1
"If G is false and U is false, then G or U is true",0
"If V is false and Z is true, then V or Z is true",1
"If W is true and M is false, then W or M is true",1
"If O is true and U is true, then O or U is true",1
"If U is true and M is false, then U or M is true",1
"If X is true and W is true, then X or W is true",1
"If U is true and N is true, then U or N is true",1
"If E is false and M is true, then E or M is true",1
"If G is false and Z is false, then G or Z is true",0
"If N is false and K is true, then N or K is true",1
"If C is false and M is true, then C or M is true",1
"If W is false and H is false, then W or H is true",0
"If Y is false and M is true, then Y or M is true",1
"If P is false and W is false, then P or W is true",0
"If G is false and P is true, then G or P is true",1
"If E is false and U is false, then E or U is true",0
"If B is false and L is false, then B or L is true",0
"If N is false and M is true, then N or M is true",1
"If M is false and O is true, then M or O is true",1
"If Z is true and M is false, then Z or M is true",1
"If Z is true and N is false, then Z or N is true",1
"If J is false and A is false, then J or A is true",0
"If R is true and F is true, then R or F is true",1
"If L is false and M is false, then L or M is true",0
"If J is true and Q is false, then J or Q is true",1
"If K is true and H is false, then K or H is true",1
"If E is false and X is false, then E or X is true",0
"If C is true and T is false, then C or T is true",1
"If O is false and F is false, then O or F is true",0
"If W is true and Z is true, then W or Z is true",1
"If T is false and J is false, then T or J is true",0
"If H is true and E is false, then H or E is true",1
"If N is true and P is false, then N or P is true",1
"If Y is true and S is true, then Y or S is true",1
"If D is false and G is false, then D or G is true",0
"If A is false and V is false, then A or V is true",0
"If F is true and A is true, then F or A is true",1
"If V is false and U is false, then V or U is true",0
"If E is false and J is false, then E or J is true",0
"If R is true and D is true, then R or D is true",1
"If V is false and F is true, then V or F is true",1
"If O is true and S is true, then O or S is true",1
"If A is false and F is true, then A or F is true",1
"If A is true and K is true, then A or K is true",1
"If S is true and W is true, then S or W is true",1
"If H is false and G is true, then H or G is true",1
"If N is false and M is true, then N or M is true",1
"If U is false and J is true, then U or J is true",1
"If E is false and L is false, then E or L is true",0
"If H is false and P is true, then H or P is true",1
"If W is true and T is true, then W or T is true",1
"If G is false and I is true, then G or I is true",1
"If A is false and M is false, then A or M is true",0
"If F is true and J is false, then F or J is true",1
"If Q is true and F is false, then Q or F is true",1
"If Y is true and Z is true, then Y or Z is true",1
"If Z is true and M is false, then Z or M is true",1
"If T is true and C is false, then T or C is true",1
"If H is true and L is false, then H or L is true",1
"If K is false and B is true, then K or B is true",1
"If Y is false and B is false, then Y or B is true",0
"If L is true and N is false, then L or N is true",1
"If S is true and E is false, then S or E is true",1
"If P is false and F is false, then P or F is true",0
"If C is true and G is true, then C or G is true",1
"If Z is false and B is true, then Z or B is true",1
"If O is true and B is false, then O or B is true",1
"If B is true and C is false, then B or C is true",1
"If E is true and Z is true, then E or Z is true",1
"If O is false and E is true, then O or E is true",1
"If O is true and V is true, then O or V is true",1
"If H is false and E is false, then H or E is true",0
"If E is true and A is false, then E or A is true",1
"If A is true and M is true, then A or M is true",1
"If W is true and Q is false, then W or Q is true",1
"If N is true and U is false, then N or U is true",1
"If N is false and K is true, then N or K is true",1
"If X is false and I is true, then X or I is true",1
"If D is false and P is false, then D or P is true",0
"If Z is false and H is true, then Z or H is true",1
"If O is true and C is false, then O or C is true",1
"If T is false and R is true, then T or R is true",1
"If L is false and N is true, then L or N is true",1
"If D is true and O is true, then D or O is true",1
"If A is false and D is true, then A or D is true",1
"If W is false and J is true, then W or J is true",1
"If L is true and Z is true, then L or Z is true",1
"If P is false and I is false, then P or I is true",0
"If O is true and S is true, then O or S is true",1
"If C is true and B is false, then C or B is true",1
"If F is false and B is true, then F or B is true",1
"If X is true and R is true, then X or R is true",1
"If X is true and N is false, then X or N is true",1
"If E is false and L is true, then E or L is true",1
"If I is true and R is true, then I or R is true",1
"If W is false and T is false, then W or T is true",0
"If X is false and B is false, then X or B is true",0
"If E is false and A is true, then E or A is true",1
"If F is false and I is false, then F or I is true",0
"If N is false and P is true, then N or P is true",1
"If B is false and G is false, then B or G is true",0
"If L is true and O is false, then L or O is true",1
"If B is true and P is true, then B or P is true",1
"If W is true and O is false, then W or O is true",1
"If Q is true and T is false, then Q or T is true",1
"If D is true and V is false, then D or V is true",1
"If R is true and Z is false, then R or Z is true",1
"If D is false and G is true, then D or G is true",1
"If E is false and Q is false, then E or Q is true",0
"If K is true and H is false, then K or H is true",1
"If D is false and B is false, then D or B is true",0
"If E is true and V is false, then E or V is true",1
"If W is true and B is false, then W or B is true",1
"If Z is true and O is false, then Z or O is true",1
"If W is true and H is true, then W or H is true",1
"If D is true and P is false, then D or P is true",1
"If C is true and N is true, then C or N is true",1
"If W is true and I is true, then W or I is true",1
"If K is true and S is true, then K or S is true",1
"If S is true and E is false, then S or E is true",1
"If F is true and M is true, then F or M is true",1
"If J is false and B is true, then J or B is true",1
"If U is true and P is true, then U or P is true",1
"If C is true and Q is false, then C or Q is true",1
"If E is false and Z is false, then E or Z is true",0
"If S is false and C is true, then S or C is true",1
"If E is false and U is false, then E or U is true",0
"If N is true and P is true, then N or P is true",1
"If P is true and Q is false, then P or Q is true",1
"If W is true and A is false, then W or A is true",1
"If R is false and Q is false, then R or Q is true",0
"If S is false and R is true, then S or R is true",1
"If I is true and T is true, then I or T is true",1
"If R is true and E is false, then R or E is true",1
"If L is true and G is true, then L or G is true",1
"If P is false and U is true, then P or U is true",1
"If I is true and N is true, then I or N is true",1
"If I is false and Y is false, then I or Y is true",0
"If W is true and M is true, then W or M is true",1
"If G is true and P is true, then G or P is true",1
"If M is true and V is false, then M or V is true",1
"If F is true and A is true, then F or A is true",1
"If T is true and I is true, then T or I is true",1
"If D is true and N is true, then D or N is true",1
"If M is true and W is false, then M or W is true",1
"If A is false and F is false, then A or F is true",0
"If N is true and B is true, then N or B is true",1
"If J is true and P is false, then J or P is true",1
"If S is true and F is true, then S or F is true",1
"If I is false and S is false, then I or S is true",0
"If P is false and N is true, then P or N is true",1
"If N is true and A is true, then N or A is true",1
"If M is false and F is false, then M or F is true",0
"If T is false and P is false, then T or P is true",0
"If U is true and I is true, then U or I is true",1
"If G is false and T is false, then G or T is true",0
"If G is true and O is false, then G or O is true",1
"If Z is true and J is true, then Z or J is true",1
"If O is true and M is false, then O or M is true",1
"If G is true and Q is true, then G or Q is true",1
"If A is false and T is false, then A or T is true",0
"If W is true and K is false, then W or K is true",1
"If F is false and X is true, then F or X is true",1
"If D is false and L is true, then D or L is true",1
"If U is true and W is false, then U or W is true",1
"If H is true and W is true, then H or W is true",1
"If S is false and T is true, then S or T is true",1
"If C is false and N is true, then C or N is true",1
"If Q is true and A is false, then Q or A is true",1
"If Y is true and L is false, then Y or L is true",1
"If J is true and D is false, then J or D is true",1
"If M is false and W is true, then M or W is true",1
"If M is true and U is true, then M or U is true",1
"If M is false and D is true, then M or D is true",1
"If K is false and J is false, then K or J is true",0
"If H is false and E is false, then H or E is true",0
"If J is true and P is true, then J or P is true",1
"If B is true and M is true, then B or M is true",1
"If L is true and M is true, then L or M is true",1
"If O is true and V is true, then O or V is true",1
"If Z is false and N is false, then Z or N is true",0
"If C is false and T is true, then C or T is true",1
"If T is true and D is false, then T or D is true",1
"If L is true and B is true, then L or B is true",1
"If O is false and Q is false, then O or Q is true",0
"If K is false and R is true, then K or R is true",1
"If S is false and P is false, then S or P is true",0
"If U is true and X is true, then U or X is true",1
"If K is false and V is true, then K or V is true",1
"If C is true and S is true, then C or S is true",1
"If B is false and J is false, then B or J is true",0
"If T is true and U is false, then T or U is true",1
"If M is false and W is true, then M or W is true",1
"If P is true and X is true, then P or X is true",1
"If F is false and S is true, then F or S is true",1
"If K is true and V is true, then K or V is true",1
"If J is false and K is false, then J or K is true",0
"If N is false and H is false, then N or H is true",0
"If R is true and E is true, then R or E is true",1
"If E is true and D is false, then E or D is true",1
"If L is true and K is false, then L or K is true",1
"If A is true and O is true, then A or O is true",1
"If P is true and A is true, then P or A is true",1
"If C is false and F is true, then C or F is true",1
"If D is true and H is true, then D or H is true",1
"If D is false and T is false, then D or T is true",0
"If R is true and T is false, then R or T is true",1
"If R is false and O is true, then R or O is true",1
"If V is false and Q is false, then V or Q is true",0
"If K is false and Y is true, then K or Y is true",1
"If U is true and T is false, then U or T is true",1
"If F is true and I is true, then F or I is true",1
"If H is false and G is false, then H or G is true",0
"If G is true and T is false, then G or T is true",1
"If C is true and D is true, then C or D is true",1
"If J is true and D is false, then J or D is true",1
"If X is false and R is true, then X or R is true",1
"If O is true and C is true, then O or C is true",1
"If X is false and W is true, then X or W is true",1
"If N is true and F is true, then N or F is true",1
"If N is true and H is true, then N or H is true",1
"If S is true and C is false, then S or C is true",1
"If N is false and P is true, then N or P is true",1
"If V is false and Y is false, then V or Y is true",0
"If S is true and M is true, then S or M is true",1
"If V is true and N is true, then V or N is true",1
"If Q is false and H is true, then Q or H is true",1
"If K is true and E is true, then K or E is true",1
"If J is true and W is false, then J or W is true",1
"If E is true and O is false, then E or O is true",1
"If V is true and S is true, then V or S is true",1
"If G is true and O is true, then G or O is true",1
"If K is false and B is true, then K or B is true",1
"If L is true and X is false, then L or X is true",1
"If N is false and R is false, then N or R is true",0
"If B is false and O is false, then B or O is true",0
"If H is false and A is true, then H or A is true",1
"If G is false and M is true, then G or M is true",1
"If W is false and J is false, then W or J is true",0
"If Z is true and R is false, then Z or R is true",1
"If U is false and N is false, then U or N is true",0
"If M is true and B is true, then M or B is true",1
"If T is false and O is true, then T or O is true",1
"If Y is false and P is true, then Y or P is true",1
"If X is false and D is false, then X or D is true",0
"If P is false and U is true, then P or U is true",1
"If E is false and K is true, then E or K is true",1
"If A is true and N is true, then A or N is true",1
"If Q is false and L is false, then Q or L is true",0
"If P is true and C is false, then P or C is true",1
"If U is false and R is false, then U or R is true",0
"If Y is false and G is false, then Y or G is true",0
"If N is false and A is true, then N or A is true",1
"If R is false and Z is false, then R or Z is true",0
"If N is false and J is true, then N or J is true",1
"If E is false and O is false, then E or O is true",0
"If B is false and S is false, then B or S is true",0
"If B is false and I is true, then B or I is true",1
"If M is false and P is true, then M or P is true",1
"If B is true and X is false, then B or X is true",1
"If O is true and G is true, then O or G is true",1
"If Y is false and Q is false, then Y or Q is true",0
"If B is true and A is false, then B or A is true",1
"If U is true and W is false, then U or W is true",1
"If U is false and D is false, then U or D is true",0
"If Y is false and H is false, then Y or H is true",0
"If M is true and Z is false, then M or Z is true",1
"If R is true and Z is true, then R or Z is true",1
"If M is true and F is false, then M or F is true",1
"If O is true and X is true, then O or X is true",1
"If N is true and W is false, then N or W is true",1
