statement,label
"If P is true and S is true, then P XOR S is true",0
"If Z is true and V is true, then Z XOR V is true",0
"If H is false and U is false, then H XOR U is true",0
"If A is false and S is false, then A XOR S is true",0
"If Y is false and X is true, then Y XOR X is true",1
"If T is true and N is true, then T XOR N is true",0
"If N is true and U is true, then N XOR U is true",0
"If R is true and L is true, then R XOR L is true",0
"If R is false and S is true, then R XOR S is true",1
"If D is true and A is false, then D XOR A is true",1
"If O is true and N is true, then O XOR N is true",0
"If Q is true and G is false, then Q XOR G is true",1
"If A is false and Z is false, then A XOR Z is true",0
"If T is false and M is false, then T XOR M is true",0
"If U is true and K is false, then U XOR K is true",1
"If J is false and C is false, then J XOR C is true",0
"If Z is false and K is true, then Z XOR K is true",1
"If Z is true and X is true, then Z XOR X is true",0
"If N is true and Q is true, then N XOR Q is true",0
"If I is false and Y is false, then I XOR Y is true",0
"If Q is true and S is true, then Q XOR S is true",0
"If S is true and Q is false, then S XOR Q is true",1
"If D is true and U is true, then D XOR U is true",0
"If S is true and C is false, then S XOR C is true",1
"If Q is false and D is true, then Q XOR D is true",1
"If N is true and A is true, then N XOR A is true",0
"If O is false and R is true, then O XOR R is true",1
"If C is false and A is false, then C XOR A is true",0
"If B is false and N is true, then B XOR N is true",1
"If L is false and R is true, then L XOR R is true",1
"If X is false and A is true, then X XOR A is true",1
"If W is true and M is true, then W XOR M is true",0
"If B is false and P is true, then B XOR P is true",1
"If W is false and U is false, then W XOR U is true",0
"If P is true and T is false, then P XOR T is true",1
"If H is false and S is true, then H XOR S is true",1
"If C is true and Z is true, then C XOR Z is true",0
"If A is true and J is true, then A XOR J is true",0
"If X is false and P is false, then X XOR P is true",0
"If V is true and Y is false, then V XOR Y is true",1
"If J is false and A is true, then J XOR A is true",1
"If J is false and D is false, then J XOR D is true",0
"If I is false and B is false, then I XOR B is true",0
"If S is true and U is true, then S XOR U is true",0
"If W is true and L is false, then W XOR L is true",1
"If F is true and E is true, then F XOR E is true",0
"If M is true and D is false, then M XOR D is true",1
"If Q is true and P is true, then Q XOR P is true",0
"If I is true and R is false, then I XOR R is true",1
"If Z is true and V is true, then Z XOR V is true",0
"If Z is false and W is true, then Z XOR W is true",1
"If N is true and H is false, then N XOR H is true",1
"If C is false and S is true, then C XOR S is true",1
"If B is true and G is false, then B XOR G is true",1
"If H is true and V is false, then H XOR V is true",1
"If L is false and Q is false, then L XOR Q is true",0
"If W is true and C is false, then W XOR C is true",1
"If D is true and I is true, then D XOR I is true",0
"If H is true and X is true, then H XOR X is true",0
"If D is true and M is false, then D XOR M is true",1
"If H is false and N is false, then H XOR N is true",0
"If E is true and Y is true, then E XOR Y is true",0
"If I is false and F is false, then I XOR F is true",0
"If U is true and D is false, then U XOR D is true",1
"If V is true and J is true, then V XOR J is true",0
"If X is true and A is false, then X XOR A is true",1
"If Y is true and B is false, then Y XOR B is true",1
"If N is true and Z is false, then N XOR Z is true",1
"If W is true and M is false, then W XOR M is true",1
"If P is false and O is true, then P XOR O is true",1
"If R is true and F is false, then R XOR F is true",1
"If B is true and D is true, then B XOR D is true",0
"If L is true and Q is true, then L XOR Q is true",0
"If Z is false and V is false, then Z XOR V is true",0
"If L is true and U is true, then L XOR U is true",0
"If A is false and Z is true, then A XOR Z is true",1
"If D is true and A is true, then D XOR A is true",0
"If Q is false and C is true, then Q XOR C is true",1
"If V is true and U is false, then V XOR U is true",1
"If Z is false and S is false, then Z XOR S is true",0
"If B is true and H is false, then B XOR H is true",1
"If M is true and L is false, then M XOR L is true",1
"If O is false and L is false, then O XOR L is true",0
"If Q is true and N is false, then Q XOR N is true",1
"If Z is true and E is false, then Z XOR E is true",1
"If O is true and R is true, then O XOR R is true",0
"If N is false and K is false, then N XOR K is true",0
"If A is false and E is true, then A XOR E is true",1
"If A is false and K is false, then A XOR K is true",0
"If H is false and K is true, then H XOR K is true",1
"If X is true and U is false, then X XOR U is true",1
"If P is true and B is true, then P XOR B is true",0
"If X is false and P is false, then X XOR P is true",0
"If T is false and Q is true, then T XOR Q is true",1
"If D is true and C is true, then D XOR C is true",0
"If Q is true and L is false, then Q XOR L is true",1
"If D is true and A is true, then D XOR A is true",0
"If B is false and S is true, then B XOR S is true",1
"If Q is true and B is true, then Q XOR B is true",0
"If O is false and I is true, then O XOR I is true",1
"If E is false and K is false, then E XOR K is true",0
"If U is false and J is false, then U XOR J is true",0
"If Q is false and X is true, then Q XOR X is true",1
"If Y is false and G is true, then Y XOR G is true",1
"If W is true and G is true, then W XOR G is true",0
"If Q is false and K is true, then Q XOR K is true",1
"If I is false and F is true, then I XOR F is true",1
"If O is true and C is false, then O XOR C is true",1
"If T is false and J is true, then T XOR J is true",1
"If E is true and A is true, then E XOR A is true",0
"If X is false and H is false, then X XOR H is true",0
"If F is true and D is false, then F XOR D is true",1
"If U is true and N is false, then U XOR N is true",1
"If X is false and E is false, then X XOR E is true",0
"If V is true and G is false, then V XOR G is true",1
"If D is true and A is false, then D XOR A is true",1
"If B is false and J is true, then B XOR J is true",1
"If K is false and N is false, then K XOR N is true",0
"If L is true and M is false, then L XOR M is true",1
"If F is false and Y is false, then F XOR Y is true",0
"If W is false and N is true, then W XOR N is true",1
"If H is true and A is true, then H XOR A is true",0
"If Q is true and C is false, then Q XOR C is true",1
"If S is true and E is true, then S XOR E is true",0
"If R is false and L is true, then R XOR L is true",1
"If Z is true and N is true, then Z XOR N is true",0
"If P is true and V is true, then P XOR V is true",0
"If W is true and C is true, then W XOR C is true",0
"If F is false and X is true, then F XOR X is true",1
"If W is true and G is false, then W XOR G is true",1
"If H is false and C is true, then H XOR C is true",1
"If M is false and B is true, then M XOR B is true",1
"If D is true and E is true, then D XOR E is true",0
"If W is false and J is true, then W XOR J is true",1
"If U is false and Z is false, then U XOR Z is true",0
"If J is true and L is false, then J XOR L is true",1
"If D is false and X is true, then D XOR X is true",1
"If L is true and C is false, then L XOR C is true",1
"If Q is true and K is true, then Q XOR K is true",0
"If M is true and U is false, then M XOR U is true",1
"If J is false and W is false, then J XOR W is true",0
"If P is false and O is false, then P XOR O is true",0
"If I is false and Q is true, then I XOR Q is true",1
"If F is true and X is false, then F XOR X is true",1
"If N is true and Q is true, then N XOR Q is true",0
"If H is false and D is false, then H XOR D is true",0
"If R is false and D is false, then R XOR D is true",0
"If Z is false and P is false, then Z XOR P is true",0
"If A is false and H is false, then A XOR H is true",0
"If O is true and C is false, then O XOR C is true",1
"If K is true and N is false, then K XOR N is true",1
"If B is false and I is false, then B XOR I is true",0
"If O is false and N is false, then O XOR N is true",0
"If K is true and S is true, then K XOR S is true",0
"If D is true and J is false, then D XOR J is true",1
"If B is true and V is true, then B XOR V is true",0
"If W is false and Q is false, then W XOR Q is true",0
"If D is true and F is true, then D XOR F is true",0
"If A is true and U is false, then A XOR U is true",1
"If M is true and S is true, then M XOR S is true",0
"If J is false and V is true, then J XOR V is true",1
"If J is false and P is false, then J XOR P is true",0
"If U is true and X is true, then U XOR X is true",0
"If F is false and O is false, then F XOR O is true",0
"If Y is true and H is true, then Y XOR H is true",0
"If A is false and K is true, then A XOR K is true",1
"If H is true and L is false, then H XOR L is true",1
"If L is true and Z is false, then L XOR Z is true",1
"If I is true and C is false, then I XOR C is true",1
"If L is true and F is true, then L XOR F is true",0
"If Z is true and Q is false, then Z XOR Q is true",1
"If D is true and I is true, then D XOR I is true",0
"If Z is true and P is false, then Z XOR P is true",1
"If M is false and J is true, then M XOR J is true",1
"If P is false and R is false, then P XOR R is true",0
"If T is false and I is false, then T XOR I is true",0
"If X is true and K is true, then X XOR K is true",0
"If E is true and N is true, then E XOR N is true",0
"If B is false and P is false, then B XOR P is true",0
"If T is false and B is true, then T XOR B is true",1
"If I is false and V is true, then I XOR V is true",1
"If W is true and J is true, then W XOR J is true",0
"If Y is true and K is false, then Y XOR K is true",1
"If E is true and X is true, then E XOR X is true",0
"If R is true and G is true, then R XOR G is true",0
"If K is false and U is false, then K XOR U is true",0
"If D is true and Q is false, then D XOR Q is true",1
"If C is false and J is true, then C XOR J is true",1
"If O is false and P is false, then O XOR P is true",0
"If N is true and C is true, then N XOR C is true",0
"If P is false and O is true, then P XOR O is true",1
"If G is true and C is true, then G XOR C is true",0
"If J is false and R is true, then J XOR R is true",1
"If O is true and M is false, then O XOR M is true",1
"If W is true and H is false, then W XOR H is true",1
"If S is false and Y is true, then S XOR Y is true",1
"If C is true and M is true, then C XOR M is true",0
"If E is true and B is false, then E XOR B is true",1
"If Y is true and K is false, then Y XOR K is true",1
"If G is false and E is false, then G XOR E is true",0
"If M is true and G is true, then M XOR G is true",0
"If D is true and A is true, then D XOR A is true",0
"If N is true and K is true, then N XOR K is true",0
"If E is false and Z is true, then E XOR Z is true",1
"If L is true and A is true, then L XOR A is true",0
"If D is false and R is true, then D XOR R is true",1
"If T is true and Z is true, then T XOR Z is true",0
"If Z is false and K is true, then Z XOR K is true",1
"If Y is true and P is true, then Y XOR P is true",0
"If I is false and D is true, then I XOR D is true",1
"If E is true and C is true, then E XOR C is true",0
"If W is false and N is true, then W XOR N is true",1
"If T is true and H is false, then T XOR H is true",1
"If X is true and N is false, then X XOR N is true",1
"If O is true and C is true, then O XOR C is true",0
"If E is false and J is true, then E XOR J is true",1
"If R is false and Z is false, then R XOR Z is true",0
"If N is false and B is true, then N XOR B is true",1
"If H is true and U is false, then H XOR U is true",1
"If K is false and S is true, then K XOR S is true",1
"If R is false and P is false, then R XOR P is true",0
"If P is false and J is false, then P XOR J is true",0
"If Q is true and X is true, then Q XOR X is true",0
"If H is false and C is false, then H XOR C is true",0
"If D is false and W is false, then D XOR W is true",0
"If C is true and S is false, then C XOR S is true",1
"If B is true and Q is false, then B XOR Q is true",1
"If Y is false and F is false, then Y XOR F is true",0
"If B is true and T is false, then B XOR T is true",1
"If S is false and M is false, then S XOR M is true",0
"If B is true and M is true, then B XOR M is true",0
"If W is true and F is true, then W XOR F is true",0
"If I is false and N is true, then I XOR N is true",1
"If N is true and T is true, then N XOR T is true",0
"If R is false and V is true, then R XOR V is true",1
"If F is true and Z is true, then F XOR Z is true",0
"If H is true and T is true, then H XOR T is true",0
"If J is false and X is true, then J XOR X is true",1
"If K is true and I is false, then K XOR I is true",1
"If D is false and Q is true, then D XOR Q is true",1
"If P is true and Q is true, then P XOR Q is true",0
"If C is false and R is false, then C XOR R is true",0
"If P is true and U is true, then P XOR U is true",0
"If K is false and D is true, then K XOR D is true",1
"If U is true and S is false, then U XOR S is true",1
"If W is true and F is true, then W XOR F is true",0
"If R is false and A is true, then R XOR A is true",1
"If P is true and T is false, then P XOR T is true",1
"If R is true and Z is true, then R XOR Z is true",0
"If E is true and I is false, then E XOR I is true",1
"If S is false and G is true, then S XOR G is true",1
"If V is false and Y is false, then V XOR Y is true",0
"If U is false and V is true, then U XOR V is true",1
"If K is true and B is true, then K XOR B is true",0
"If J is true and U is true, then J XOR U is true",0
"If J is true and Z is true, then J XOR Z is true",0
"If Z is false and T is true, then Z XOR T is true",1
"If R is true and N is false, then R XOR N is true",1
"If U is false and A is false, then U XOR A is true",0
"If Y is true and M is false, then Y XOR M is true",1
"If V is true and N is false, then V XOR N is true",1
"If F is false and G is true, then F XOR G is true",1
"If E is false and L is false, then E XOR L is true",0
"If K is false and W is false, then K XOR W is true",0
"If Z is true and J is false, then Z XOR J is true",1
"If V is true and K is true, then V XOR K is true",0
"If M is false and Y is false, then M XOR Y is true",0
"If O is true and J is false, then O XOR J is true",1
"If W is false and I is false, then W XOR I is true",0
"If D is false and C is true, then D XOR C is true",1
"If N is false and E is true, then N XOR E is true",1
"If G is false and U is false, then G XOR U is true",0
"If E is true and P is false, then E XOR P is true",1
"If Z is false and P is true, then Z XOR P is true",1
"If X is true and Y is false, then X XOR Y is true",1
"If D is true and Q is false, then D XOR Q is true",1
"If S is true and H is false, then S XOR H is true",1
"If T is false and G is true, then T XOR G is true",1
"If D is true and R is false, then D XOR R is true",1
"If E is true and T is true, then E XOR T is true",0
"If X is false and M is true, then X XOR M is true",1
"If B is false and O is false, then B XOR O is true",0
"If Y is false and D is true, then Y XOR D is true",1
"If J is false and Y is true, then J XOR Y is true",1
"If G is false and N is true, then G XOR N is true",1
"If S is true and H is true, then S XOR H is true",0
"If R is true and O is true, then R XOR O is true",0
"If O is false and N is false, then O XOR N is true",0
"If B is false and U is false, then B XOR U is true",0
"If Y is true and K is true, then Y XOR K is true",0
"If O is true and L is true, then O XOR L is true",0
"If H is false and D is true, then H XOR D is true",1
"If W is true and C is true, then W XOR C is true",0
"If Y is false and T is false, then Y XOR T is true",0
"If A is true and R is false, then A XOR R is true",1
"If F is false and Z is false, then F XOR Z is true",0
"If Z is true and T is true, then Z XOR T is true",0
"If I is false and D is true, then I XOR D is true",1
"If V is true and F is true, then V XOR F is true",0
"If M is true and E is false, then M XOR E is true",1
"If X is true and Z is true, then X XOR Z is true",0
"If X is true and R is true, then X XOR R is true",0
"If A is true and H is false, then A XOR H is true",1
"If N is true and C is false, then N XOR C is true",1
"If Z is true and L is false, then Z XOR L is true",1
"If D is true and U is true, then D XOR U is true",0
"If R is true and B is false, then R XOR B is true",1
"If N is true and S is false, then N XOR S is true",1
"If D is true and E is false, then D XOR E is true",1
"If Z is false and M is false, then Z XOR M is true",0
"If K is true and F is true, then K XOR F is true",0
"If A is true and L is false, then A XOR L is true",1
"If O is true and L is true, then O XOR L is true",0
"If F is true and O is false, then F XOR O is true",1
"If E is false and R is true, then E XOR R is true",1
"If S is true and Y is false, then S XOR Y is true",1
"If O is false and G is false, then O XOR G is true",0
"If I is true and K is true, then I XOR K is true",0
"If D is true and V is false, then D XOR V is true",1
"If Q is true and W is true, then Q XOR W is true",0
"If I is false and N is true, then I XOR N is true",1
"If R is false and B is false, then R XOR B is true",0
"If U is true and W is true, then U XOR W is true",0
"If C is true and G is true, then C XOR G is true",0
"If Y is true and Q is false, then Y XOR Q is true",1
"If E is false and T is false, then E XOR T is true",0
"If J is false and Z is false, then J XOR Z is true",0
"If U is true and Y is false, then U XOR Y is true",1
"If C is false and J is true, then C XOR J is true",1
"If A is false and Q is true, then A XOR Q is true",1
"If K is false and N is false, then K XOR N is true",0
"If O is true and Q is true, then O XOR Q is true",0
"If X is true and Y is false, then X XOR Y is true",1
"If P is true and A is true, then P XOR A is true",0
"If K is false and W is false, then K XOR W is true",0
"If T is true and Y is true, then T XOR Y is true",0
"If X is false and K is false, then X XOR K is true",0
"If X is true and G is true, then X XOR G is true",0
"If S is false and G is false, then S XOR G is true",0
"If R is true and M is false, then R XOR M is true",1
"If V is true and U is true, then V XOR U is true",0
"If C is false and K is true, then C XOR K is true",1
"If H is false and I is false, then H XOR I is true",0
"If V is false and N is false, then V XOR N is true",0
"If T is false and U is true, then T XOR U is true",1
"If U is true and Y is true, then U XOR Y is true",0
"If I is false and C is true, then I XOR C is true",1
"If U is true and J is false, then U XOR J is true",1
"If D is false and Y is false, then D XOR Y is true",0
"If K is false and Y is true, then K XOR Y is true",1
"If B is false and R is true, then B XOR R is true",1
"If C is true and F is false, then C XOR F is true",1
"If J is false and D is false, then J XOR D is true",0
"If W is true and B is true, then W XOR B is true",0
"If J is true and N is false, then J XOR N is true",1
"If S is false and Y is false, then S XOR Y is true",0
"If F is true and V is true, then F XOR V is true",0
"If S is false and N is false, then S XOR N is true",0
"If F is false and A is true, then F XOR A is true",1
"If E is false and P is false, then E XOR P is true",0
"If G is true and M is false, then G XOR M is true",1
"If T is false and L is true, then T XOR L is true",1
"If K is false and R is true, then K XOR R is true",1
"If L is false and U is true, then L XOR U is true",1
"If C is false and X is true, then C XOR X is true",1
"If J is false and P is false, then J XOR P is true",0
"If X is false and Z is false, then X XOR Z is true",0
"If V is false and F is true, then V XOR F is true",1
"If W is false and O is true, then W XOR O is true",1
"If W is false and L is false, then W XOR L is true",0
"If U is false and C is false, then U XOR C is true",0
"If Q is true and O is true, then Q XOR O is true",0
"If H is false and Z is true, then H XOR Z is true",1
"If U is false and J is true, then U XOR J is true",1
"If S is true and Z is true, then S XOR Z is true",0
"If N is true and E is false, then N XOR E is true",1
"If C is false and O is true, then C XOR O is true",1
"If O is false and Y is true, then O XOR Y is true",1
"If J is true and Z is false, then J XOR Z is true",1
"If L is false and O is true, then L XOR O is true",1
"If H is false and M is true, then H XOR M is true",1
"If Q is false and T is true, then Q XOR T is true",1
"If G is false and Y is true, then G XOR Y is true",1
"If Z is false and I is true, then Z XOR I is true",1
"If A is false and Z is true, then A XOR Z is true",1
"If U is true and B is true, then U XOR B is true",0
"If B is true and J is true, then B XOR J is true",0
"If Y is false and U is false, then Y XOR U is true",0
"If H is true and G is true, then H XOR G is true",0
"If Z is true and K is false, then Z XOR K is true",1
"If Y is false and S is true, then Y XOR S is true",1
"If S is true and G is true, then S XOR G is true",0
"If S is true and A is false, then S XOR A is true",1
"If N is false and T is false, then N XOR T is true",0
"If M is false and C is true, then M XOR C is true",1
"If S is false and I is true, then S XOR I is true",1
"If V is true and D is true, then V XOR D is true",0
"If D is false and T is false, then D XOR T is true",0
"If O is false and B is true, then O XOR B is true",1
"If W is true and Y is false, then W XOR Y is true",1
"If I is true and A is false, then I XOR A is true",1
"If W is false and D is false, then W XOR D is true",0
"If I is true and S is false, then I XOR S is true",1
"If W is false and X is false, then W XOR X is true",0
"If P is false and H is false, then P XOR H is true",0
"If H is true and F is true, then H XOR F is true",0
"If H is true and S is false, then H XOR S is true",1
"If X is true and B is false, then X XOR B is true",1
"If C is false and M is true, then C XOR M is true",1
"If W is false and Z is false, then W XOR Z is true",0
"If S is true and Z is true, then S XOR Z is true",0
"If Z is true and P is true, then Z XOR P is true",0
"If Z is true and U is false, then Z XOR U is true",1
"If G is true and K is false, then G XOR K is true",1
"If R is false and B is true, then R XOR B is true",1
"If H is true and G is false, then H XOR G is true",1
"If P is true and B is false, then P XOR B is true",1
"If M is false and I is false, then M XOR I is true",0
"If G is false and K is true, then G XOR K is true",1
"If G is false and L is false, then G XOR L is true",0
"If Y is false and J is true, then Y XOR J is true",1
"If A is false and N is false, then A XOR N is true",0
"If C is false and I is true, then C XOR I is true",1
"If S is true and A is true, then S XOR A is true",0
"If N is true and O is false, then N XOR O is true",1
"If W is true and C is false, then W XOR C is true",1
"If T is true and Q is false, then T XOR Q is true",1
"If B is false and U is false, then B XOR U is true",0
"If Z is false and H is true, then Z XOR H is true",1
"If O is true and F is true, then O XOR F is true",0
"If F is true and N is false, then F XOR N is true",1
"If G is true and B is true, then G XOR B is true",0
"If S is true and H is false, then S XOR H is true",1
"If F is false and Y is false, then F XOR Y is true",0
"If G is true and S is false, then G XOR S is true",1
"If F is true and V is true, then F XOR V is true",0
"If Z is true and O is true, then Z XOR O is true",0
"If R is false and B is true, then R XOR B is true",1
"If T is true and W is true, then T XOR W is true",0
"If L is false and J is false, then L XOR J is true",0
"If D is true and V is true, then D XOR V is true",0
"If S is false and P is false, then S XOR P is true",0
"If C is false and I is true, then C XOR I is true",1
"If P is false and J is false, then P XOR J is true",0
"If H is false and V is false, then H XOR V is true",0
"If M is true and N is false, then M XOR N is true",1
"If L is false and T is true, then L XOR T is true",1
"If U is false and Q is false, then U XOR Q is true",0
"If H is false and X is true, then H XOR X is true",1
"If O is false and P is false, then O XOR P is true",0
"If Z is false and H is false, then Z XOR H is true",0
"If X is true and N is false, then X XOR N is true",1
"If U is true and H is true, then U XOR H is true",0
"If A is true and D is true, then A XOR D is true",0
"If D is true and V is false, then D XOR V is true",1
"If T is true and Z is true, then T XOR Z is true",0
"If D is false and B is false, then D XOR B is true",0
"If J is false and K is true, then J XOR K is true",1
"If O is false and J is false, then O XOR J is true",0
"If L is false and S is true, then L XOR S is true",1
"If O is true and A is false, then O XOR A is true",1
"If M is false and B is false, then M XOR B is true",0
"If K is true and S is true, then K XOR S is true",0
"If Z is true and R is true, then Z XOR R is true",0
"If B is false and C is true, then B XOR C is true",1
"If Y is false and L is true, then Y XOR L is true",1
"If D is false and G is false, then D XOR G is true",0
"If T is false and I is true, then T XOR I is true",1
"If V is false and Q is true, then V XOR Q is true",1
"If S is false and P is true, then S XOR P is true",1
"If S is false and T is false, then S XOR T is true",0
"If B is false and G is true, then B XOR G is true",1
"If Q is true and O is true, then Q XOR O is true",0
"If O is true and K is false, then O XOR K is true",1
"If M is false and X is false, then M XOR X is true",0
"If B is false and P is false, then B XOR P is true",0
"If I is true and O is false, then I XOR O is true",1
"If L is false and F is false, then L XOR F is true",0
"If L is true and U is false, then L XOR U is true",1
"If X is false and B is true, then X XOR B is true",1
"If D is false and J is true, then D XOR J is true",1
"If U is false and S is false, then U XOR S is true",0
"If W is true and S is true, then W XOR S is true",0
"If E is false and G is false, then E XOR G is true",0
"If C is false and V is true, then C XOR V is true",1
"If B is false and V is true, then B XOR V is true",1
"If L is false and V is false, then L XOR V is true",0
"If O is false and J is false, then O XOR J is true",0
"If K is false and J is true, then K XOR J is true",1
"If Z is true and W is true, then Z XOR W is true",0
"If P is true and W is true, then P XOR W is true",0
"If X is true and I is false, then X XOR I is true",1
"If R is false and F is false, then R XOR F is true",0
"If Z is true and Y is false, then Z XOR Y is true",1
"If C is false and O is false, then C XOR O is true",0
"If R is false and C is true, then R XOR C is true",1
"If R is false and D is true, then R XOR D is true",1
"If X is false and P is false, then X XOR P is true",0
"If G is false and A is true, then G XOR A is true",1
"If C is true and I is true, then C XOR I is true",0
"If Y is true and J is false, then Y XOR J is true",1
"If R is false and X is true, then R XOR X is true",1
"If F is true and M is true, then F XOR M is true",0
"If G is false and B is true, then G XOR B is true",1
"If C is false and B is false, then C XOR B is true",0
"If P is true and E is true, then P XOR E is true",0
"If H is false and M is false, then H XOR M is true",0
"If N is true and L is true, then N XOR L is true",0
"If L is true and Z is true, then L XOR Z is true",0
"If Q is false and S is false, then Q XOR S is true",0
"If N is true and Y is false, then N XOR Y is true",1
"If R is true and T is true, then R XOR T is true",0
"If R is true and V is true, then R XOR V is true",0
"If Z is false and O is false, then Z XOR O is true",0
"If G is true and T is true, then G XOR T is true",0
"If J is false and M is true, then J XOR M is true",1
"If N is false and T is false, then N XOR T is true",0
"If R is true and Q is true, then R XOR Q is true",0
"If O is false and H is true, then O XOR H is true",1
"If N is false and J is false, then N XOR J is true",0
"If Y is false and D is false, then Y XOR D is true",0
"If N is false and E is false, then N XOR E is true",0
"If R is true and U is false, then R XOR U is true",1
"If N is false and W is true, then N XOR W is true",1
"If G is true and Z is false, then G XOR Z is true",1
"If R is true and A is false, then R XOR A is true",1
"If R is true and H is true, then R XOR H is true",0
"If V is true and W is true, then V XOR W is true",0
"If P is true and R is true, then P XOR R is true",0
"If I is true and P is false, then I XOR P is true",1
"If P is true and D is false, then P XOR D is true",1
"If I is false and X is false, then I XOR X is true",0
"If Z is true and K is false, then Z XOR K is true",1
"If G is false and P is true, then G XOR P is true",1
"If F is false and C is true, then F XOR C is true",1
"If F is false and Y is true, then F XOR Y is true",1
"If D is false and L is true, then D XOR L is true",1
"If Y is false and G is false, then Y XOR G is true",0
"If R is true and I is true, then R XOR I is true",0
"If D is false and G is true, then D XOR G is true",1
"If Z is true and T is false, then Z XOR T is true",1
"If P is true and W is false, then P XOR W is true",1
"If F is false and P is false, then F XOR P is true",0
"If C is false and U is true, then C XOR U is true",1
"If D is true and I is true, then D XOR I is true",0
"If D is true and E is false, then D XOR E is true",1
"If R is true and K is true, then R XOR K is true",0
"If R is false and A is true, then R XOR A is true",1
"If O is true and G is true, then O XOR G is true",0
"If O is false and C is true, then O XOR C is true",1
"If K is true and W is true, then K XOR W is true",0
"If T is false and Z is false, then T XOR Z is true",0
"If S is false and J is false, then S XOR J is true",0
"If Q is true and O is true, then Q XOR O is true",0
"If E is true and Z is false, then E XOR Z is true",1
"If S is false and Y is false, then S XOR Y is true",0
"If P is false and H is true, then P XOR H is true",1
"If R is false and H is true, then R XOR H is true",1
"If P is false and T is true, then P XOR T is true",1
"If U is false and S is true, then U XOR S is true",1
"If U is false and I is false, then U XOR I is true",0
"If Q is true and N is false, then Q XOR N is true",1
"If W is true and O is false, then W XOR O is true",1
"If N is false and Q is true, then N XOR Q is true",1
"If R is true and G is true, then R XOR G is true",0
"If R is true and V is false, then R XOR V is true",1
"If R is false and L is true, then R XOR L is true",1
"If I is true and S is false, then I XOR S is true",1
"If P is false and T is false, then P XOR T is true",0
"If H is true and N is false, then H XOR N is true",1
"If A is true and K is true, then A XOR K is true",0
"If M is false and D is false, then M XOR D is true",0
"If B is false and S is true, then B XOR S is true",1
"If M is true and C is true, then M XOR C is true",0
"If J is false and A is true, then J XOR A is true",1
"If D is true and R is true, then D XOR R is true",0
"If B is true and A is false, then B XOR A is true",1
"If O is true and R is true, then O XOR R is true",0
"If Z is false and R is false, then Z XOR R is true",0
"If A is true and F is true, then A XOR F is true",0
"If J is false and M is false, then J XOR M is true",0
"If G is false and J is false, then G XOR J is true",0
"If K is true and R is true, then K XOR R is true",0
"If Y is false and U is true, then Y XOR U is true",1
"If G is false and D is false, then G XOR D is true",0
"If V is true and J is true, then V XOR J is true",0
"If K is false and F is false, then K XOR F is true",0
"If G is true and H is true, then G XOR H is true",0
"If J is true and C is false, then J XOR C is true",1
"If U is false and G is false, then U XOR G is true",0
"If G is true and X is false, then G XOR X is true",1
"If R is false and A is true, then R XOR A is true",1
"If M is true and P is true, then M XOR P is true",0
"If D is false and A is false, then D XOR A is true",0
"If D is true and S is true, then D XOR S is true",0
"If Y is false and J is false, then Y XOR J is true",0
"If K is false and Z is false, then K XOR Z is true",0
"If T is false and E is false, then T XOR E is true",0
"If U is false and Q is true, then U XOR Q is true",1
"If K is true and N is false, then K XOR N is true",1
"If N is true and J is true, then N XOR J is true",0
"If D is true and Y is true, then D XOR Y is true",0
"If P is false and Q is true, then P XOR Q is true",1
"If X is true and H is true, then X XOR H is true",0
"If S is false and C is true, then S XOR C is true",1
"If U is true and G is false, then U XOR G is true",1
"If G is false and A is false, then G XOR A is true",0
"If N is false and I is true, then N XOR I is true",1
"If B is false and V is true, then B XOR V is true",1
"If C is true and M is false, then C XOR M is true",1
"If Y is false and W is false, then Y XOR W is true",0
"If G is true and N is true, then G XOR N is true",0
"If I is true and H is false, then I XOR H is true",1
"If U is true and G is true, then U XOR G is true",0
"If C is false and D is false, then C XOR D is true",0
"If N is false and K is false, then N XOR K is true",0
"If Z is false and X is true, then Z XOR X is true",1
"If B is false and K is false, then B XOR K is true",0
"If O is false and I is false, then O XOR I is true",0
"If B is false and J is false, then B XOR J is true",0
"If M is true and U is true, then M XOR U is true",0
"If R is false and I is true, then R XOR I is true",1
"If N is false and H is false, then N XOR H is true",0
"If S is true and W is false, then S XOR W is true",1
"If U is false and D is false, then U XOR D is true",0
"If D is false and T is false, then D XOR T is true",0
"If N is false and I is false, then N XOR I is true",0
"If H is true and O is false, then H XOR O is true",1
"If J is true and S is false, then J XOR S is true",1
"If F is false and L is true, then F XOR L is true",1
"If X is false and L is false, then X XOR L is true",0
"If R is true and B is false, then R XOR B is true",1
"If U is false and S is true, then U XOR S is true",1
"If Y is true and O is true, then Y XOR O is true",0
"If R is true and U is true, then R XOR U is true",0
"If T is true and D is true, then T XOR D is true",0
"If Y is true and C is false, then Y XOR C is true",1
"If R is true and K is false, then R XOR K is true",1
"If A is true and V is true, then A XOR V is true",0
"If K is true and J is false, then K XOR J is true",1
"If P is false and O is true, then P XOR O is true",1
"If Y is true and C is true, then Y XOR C is true",0
"If I is true and N is true, then I XOR N is true",0
"If X is false and Q is false, then X XOR Q is true",0
"If T is false and Y is true, then T XOR Y is true",1
"If V is false and X is true, then V XOR X is true",1
"If D is false and C is true, then D XOR C is true",1
"If J is false and N is true, then J XOR N is true",1
"If J is true and G is true, then J XOR G is true",0
"If M is true and L is true, then M XOR L is true",0
"If R is true and K is true, then R XOR K is true",0
